round_epochs,loss,accuracy,val_loss,val_accuracy,conv_layers,dense_hidden_layers
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,1,2
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,1,3
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,1,4
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,2,2
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,2,3
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,2,4
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,4,2
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,4,3
5,0.6525716112114134,0.77361906,0.8103580700556438,0.7232778,4,4
